iter	Logloss
205	0.02464125976
206	0.02461758999
207	0.02455738635
208	0.02447601711
209	0.02442271617
210	0.02436940645
211	0.02435765744
212	0.0242664194
213	0.02421277657
214	0.02418204365
215	0.02415993369
216	0.0241171307
217	0.02405811638
218	0.02400563291
219	0.02397047355
220	0.02390053729
221	0.02382621806
222	0.02377843006
223	0.02369778219
224	0.02366458152
225	0.0236400006
226	0.0235381048
227	0.02349307168
228	0.02346308435
229	0.02341893783
230	0.02332910257
231	0.02328174576
232	0.02322155178
233	0.02317348153
234	0.02309189662
235	0.02306801745
236	0.02305241294
237	0.02297778111
238	0.02291257378
239	0.02287714625
240	0.02284911419
241	0.02279982162
242	0.02275185407
243	0.02269878137
244	0.02263934234
245	0.02260700304
246	0.02254867445
247	0.0225333656
248	0.02251421347
249	0.02248620152
250	0.0224197813
251	0.02237895548
252	0.02233121747
253	0.02228602145
254	0.02225946766
255	0.02219153858
256	0.02218828652
257	0.02211488237
258	0.02206700775
259	0.02200857051
260	0.02196107671
261	0.02190086157
262	0.02185164182
263	0.02180553182
264	0.02175595983
265	0.02171606003
266	0.02166377999
267	0.02164081397
268	0.02159295764
269	0.02154675395
270	0.0215164149
271	0.02147928841
272	0.02143090922
273	0.02138543942
274	0.02134957142
275	0.02130287171
276	0.02123046459
277	0.02115493484
278	0.0210920249
279	0.02104135601
280	0.02100254545
281	0.02093407144
282	0.02089200516
283	0.02085741233
284	0.02079736533
285	0.02076660273
286	0.02072960435
287	0.02071010031
288	0.02067355624
289	0.02061822975
290	0.02055849494
291	0.02049198543
292	0.02045344461
293	0.02037308294
294	0.02032855269
295	0.02025105732
296	0.02022211185
297	0.02019548169
298	0.02016813354
299	0.02011401998
300	0.02006333921
301	0.02002949365
302	0.0199793353
303	0.01991059776
304	0.0198834599
305	0.01981899978
306	0.01978663778
307	0.01969762306
308	0.01967080414
309	0.01964588081
310	0.01959002144
311	0.01955563654
312	0.01949493088
313	0.01946298826
314	0.01942215763
315	0.01939641296
316	0.01935763023
317	0.01931895158
318	0.01927753133
319	0.01923558605
320	0.01920244084
321	0.01917599781
322	0.01912940131
323	0.01911561629
324	0.01911062344
325	0.01908191282
326	0.01906562743
327	0.01903043267
328	0.01896431939
329	0.01893310628
330	0.01890222746
331	0.01887418603
332	0.01884082831
333	0.01882807944
334	0.01880214071
335	0.0187801097
336	0.01871984345
337	0.01869670657
338	0.01865122563
339	0.01861549057
340	0.01857912567
341	0.01855100509
342	0.01852334336
343	0.01848212143
344	0.01844699197
345	0.01838526987
346	0.01835921552
347	0.01831563359
348	0.01825865944
349	0.01820290567
350	0.01817314352
351	0.01814668746
352	0.01809944419
353	0.01804358944
354	0.01802190316
355	0.01796939307
356	0.01796360687
357	0.01792941794
358	0.01788217414
359	0.01785320716
360	0.01783178932
361	0.01779810933
362	0.01777356451
363	0.01773541045
364	0.01770613369
365	0.01768087289
366	0.01767077067
367	0.01765772447
368	0.01762042157
369	0.01759111501
370	0.01756292538
371	0.01752523159
372	0.01751608241
373	0.01749289022
374	0.01745031754
375	0.0174158253
376	0.01736112395
377	0.01732863349
378	0.01731286641
379	0.01728792298
380	0.01724664323
381	0.017213425
382	0.01717821561
383	0.01714646282
384	0.01712409382
385	0.01707006749
386	0.01704229842
387	0.01702041795
388	0.01698529869
389	0.01697614526
390	0.01695273773
391	0.01692595263
392	0.01690266333
393	0.01687086989
394	0.01683987228
395	0.01681763017
396	0.01678452492
397	0.01676473368
398	0.0167445322
399	0.01672529458
400	0.01667667916
401	0.01667223558
402	0.01664793732
403	0.0166269741
404	0.01658819645
405	0.01658310452
406	0.01657434993
407	0.01654406423
408	0.01651901944
409	0.01648873446
410	0.01645979614
411	0.01641385909
412	0.01638972009
413	0.01638522932
414	0.01636201897
415	0.01633156139
416	0.01632116892
417	0.01629856103
418	0.0162687265
419	0.01625965339
420	0.01623567577
421	0.01621418672
422	0.01618638914
423	0.01616477722
424	0.01612630081
425	0.0161167392
426	0.01608174438
427	0.01603963123
428	0.0160199024
429	0.01601307653
430	0.01599300488
431	0.01595716517
432	0.01590892882
433	0.01587376772
434	0.01585353751
435	0.01582177569
436	0.01580268072
437	0.01578036686
438	0.01573176478
439	0.01569627323
440	0.01565804835
441	0.01565020846
442	0.01562705174
443	0.01561939937
444	0.01558417346
445	0.01557630604
446	0.01555344823
447	0.01554013769
448	0.01552064983
449	0.01549475467
450	0.01547263743
451	0.01545018596
452	0.01538767808
453	0.0153876552
454	0.01535656186
455	0.01532881113
456	0.01530976618
457	0.01529686259
458	0.01527124275
459	0.01522654819
460	0.015165614
461	0.01515843948
462	0.01513943299
463	0.01511096606
464	0.01506929633
465	0.01505569083
466	0.01501792654
467	0.0149938995
468	0.01497390444
469	0.01494418228
470	0.01488093695
471	0.01484870771
472	0.01483078088
473	0.01480970685
474	0.01479339922
475	0.0147709807
476	0.01474463693
477	0.01469068335
478	0.01467336553
479	0.01465285643
480	0.01463482808
481	0.0145887193
482	0.014565444
483	0.01452864339
484	0.01450453258
485	0.01448729586
486	0.01446709908
487	0.01443566431
488	0.01441639495
489	0.01439400441
490	0.01434707958
491	0.01431987624
492	0.01429585197
493	0.01424002091
494	0.01420370871
495	0.01418265517
496	0.0141600865
497	0.01414368097
498	0.01410671873
499	0.01408373847
500	0.0140650788
501	0.01404678881
502	0.01401308136
503	0.01399438448
504	0.01396947754
505	0.01395083316
506	0.01390348325
507	0.01388891685
508	0.01386969742
509	0.0138554647
510	0.01383774731
511	0.01381990001
512	0.01380492702
513	0.01377973698
514	0.01372995632
515	0.01369592991
516	0.01367154911
517	0.01364165122
518	0.01362411819
519	0.01359565823
520	0.01357888797
521	0.0135640599
522	0.01352285071
523	0.01349032411
524	0.01346308111
525	0.01344365769
526	0.01343391486
527	0.01338764814
528	0.01335848249
529	0.01333338051
530	0.01330156112
531	0.01328915957
532	0.01327244266
533	0.01325805637
534	0.01324187951
535	0.01322308172
536	0.01318943565
537	0.01316376466
538	0.01315015217
539	0.01313299699
540	0.01308722359
541	0.01303817499
542	0.01302529346
543	0.01299656871
544	0.01298067114
545	0.01296550919
546	0.01294544427
547	0.01291804878
548	0.01290568953
549	0.01288066563
550	0.01286000926
551	0.01282831152
552	0.01281888536
553	0.01280516699
554	0.01279063151
555	0.01276622268
556	0.01273734099
557	0.01273176065
558	0.0127193777
559	0.01270529841
560	0.0126860836
561	0.01267397099
562	0.01263231366
563	0.01261406606
564	0.01258715498
565	0.01256393186
566	0.01255326139
567	0.01253075446
568	0.01250145146
569	0.0124755412
570	0.0124428114
571	0.01241511678
572	0.01239235619
573	0.01237205834
574	0.0123526763
575	0.01233925008
576	0.0122944635
577	0.01228180772
578	0.0122695368
579	0.01224153705
580	0.01220400674
581	0.01219178507
582	0.01216571776
583	0.01215314667
584	0.01213201217
585	0.01212081656
586	0.01208348172
587	0.01206868517
588	0.01205529682
589	0.01203916047
590	0.01200391098
591	0.01198587409
592	0.01195635318
593	0.01194012629
594	0.01192387104
595	0.01190873712
596	0.01189193144
597	0.01188112085
598	0.01186814533
599	0.01183963303
600	0.01182612327
601	0.01181214707
602	0.01179968603
603	0.01178639711
604	0.01177390168
605	0.01175283511
606	0.01173854777
607	0.01172747917
608	0.01170960811
609	0.01169142289
610	0.0116794266
611	0.01166646218
612	0.0116546158
613	0.01164615974
614	0.0116187254
615	0.01159795078
616	0.01159424824
617	0.01156895177
618	0.01153553305
619	0.01152122168
620	0.01151770372
621	0.0115074497
622	0.01149619105
623	0.01148431177
624	0.01146469465
625	0.01145323827
626	0.01144376818
627	0.01143227522
628	0.01141740652
629	0.01137333573
630	0.01135771635
631	0.011333482
632	0.01129445187
633	0.01128746592
634	0.01127193096
635	0.01125673753
636	0.01124386141
637	0.01123972555
638	0.01123039186
639	0.01122003699
640	0.01117882682
641	0.01116269781
642	0.01115882031
643	0.01114111083
644	0.01112908051
645	0.01112045926
646	0.01110533972
647	0.01107697794
648	0.01106337718
649	0.01102294772
650	0.011016275
651	0.01099749302
652	0.01098531192
653	0.01097153508
654	0.01095616087
655	0.01092817733
656	0.01090514205
657	0.01089379634
658	0.01088246577
659	0.01087487675
660	0.01086356032
661	0.01084264934
662	0.01083129013
663	0.01081813871
664	0.0108110636
665	0.01079580237
666	0.01077632703
667	0.01076799342
668	0.01076159054
669	0.01074279122
670	0.01072900075
671	0.01070616564
672	0.01068943798
673	0.01065994113
674	0.01063397586
675	0.01062601657
676	0.0106192787
677	0.01059494499
678	0.01058348207
679	0.01056595896
680	0.01055750287
681	0.01055101465
682	0.01053271844
683	0.01052442296
684	0.01050688405
685	0.01049727494
686	0.01047498658
687	0.01046240027
688	0.01043346082
689	0.01041627306
690	0.01038842813
691	0.01037809391
692	0.01037563879
693	0.01035502604
694	0.01034517727
695	0.01031624216
696	0.01028259776
697	0.01024560808
698	0.01023403346
699	0.01021886042
700	0.01021140536
701	0.01019961812
702	0.01018541797
703	0.01016809971
704	0.01014213722
705	0.01012822607
706	0.01011219959
707	0.01010329375
708	0.01008191359
709	0.01006068677
710	0.01004757459
711	0.01004351562
712	0.0100106405
713	0.009995136247
714	0.009981132863
715	0.009959224602
716	0.009949145739
717	0.00993968904
718	0.009926232718
719	0.009909722415
720	0.009902884984
721	0.00987916063
722	0.0098729051
723	0.00986883472
724	0.009856502719
725	0.009845460297
726	0.009812340445
727	0.009787706713
728	0.009770391802
729	0.009758774311
730	0.009749021021
731	0.009741557384
732	0.00972319554
733	0.009714336
734	0.009694003218
735	0.009683353255
736	0.009663553761
737	0.009647782753
738	0.00964180338
739	0.00963660532
740	0.009617158799
741	0.009607923476
742	0.009577461855
743	0.009555348497
744	0.009542433897
745	0.009540436824
746	0.009529684255
747	0.009517091044
748	0.009511120705
749	0.009502128697
750	0.009492239079
751	0.009473455091
752	0.009465712544
753	0.009450921661
754	0.009429123716
755	0.009412587284
756	0.009409525906
757	0.009400651772
758	0.009388567282
759	0.009370312977
760	0.009362326708
761	0.009347466713
762	0.009328518188
763	0.009324324862
764	0.009314141638
765	0.009302302995
766	0.009290315963
767	0.009272642077
768	0.009266224761
769	0.009263669648
770	0.00925879295
771	0.009226262111
772	0.00921801995
773	0.009204115665
774	0.009187065013
775	0.009174952141
776	0.009156529027
777	0.009148623324
778	0.009132738079
779	0.009122151434
780	0.009112071784
781	0.009104250448
782	0.009086077956
783	0.009063789747
784	0.009046065343
785	0.009033731835
786	0.009028109387
787	0.009026308848
788	0.009014405925
789	0.009006480569
790	0.00900131453
791	0.008987763013
792	0.008982246975
793	0.008978336834
794	0.008965646686
795	0.008964140915
796	0.008950098242
797	0.00893504415
798	0.008924166996
799	0.008917651768
800	0.008905265033
801	0.008900880517
802	0.008895411131
803	0.008881518549
804	0.008862948691
805	0.008849571274
806	0.008839568341
807	0.008819579206
808	0.008800661417
809	0.00879374815
810	0.008784238427
811	0.008771677025
812	0.008765579319
813	0.008761043668
814	0.008747309422
815	0.008742322204
816	0.008730209419
817	0.008725890226
818	0.008724236789
819	0.008709461173
820	0.008705191346
821	0.008698338799
822	0.008689859241
823	0.008684096101
824	0.008673426884
825	0.008665535853
826	0.008660755026
827	0.008631634986
828	0.008622137081
829	0.008606255353
830	0.008603330343
831	0.008594197337
832	0.00858218989
833	0.008572797003
834	0.008568119196
835	0.008560338715
836	0.008547938651
837	0.008521577645
838	0.008515374787
839	0.008504493918
840	0.008504493918
841	0.00849477792
842	0.008489785988
843	0.008462684346
844	0.008449735343
845	0.008440883477
846	0.008436658207
847	0.008411316537
848	0.008404864281
849	0.008387449595
850	0.008374301317
851	0.008361318982
852	0.008346714749
853	0.008335107462
854	0.00832855827
855	0.008312088236
856	0.008303706836
857	0.008302972774
858	0.008298646963
859	0.008289567464
860	0.008283729008
861	0.008274647397
862	0.008267692938
863	0.008260766864
864	0.008254197027
865	0.008241529964
866	0.008236952564
867	0.008221712742
868	0.008214353724
869	0.008207749089
870	0.008199545125
871	0.008197578773
872	0.008171299863
873	0.008153316524
874	0.008151908257
875	0.008147731876
876	0.008137710791
877	0.008118897154
878	0.008114466729
879	0.00810619354
880	0.008090564032
881	0.008087770947
882	0.008081398742
883	0.008077938115
884	0.008070871069
885	0.00805729099
886	0.008046249289
887	0.008028950221
888	0.008023791558
889	0.008022417411
890	0.00801362349
891	0.00800728925
892	0.007997979523
893	0.007991578903
894	0.007982673811
895	0.007971596388
896	0.007965326494
897	0.007948870487
898	0.007947733647
899	0.00793316352
900	0.00793316352
901	0.00793316352
902	0.00793316352
903	0.00793316352
904	0.00793316352
905	0.00793316352
906	0.00793316352
907	0.00793316352
908	0.00793316352
909	0.00793316352
910	0.00793316352
911	0.00793316352
912	0.00793316352
913	0.00793316352
914	0.00793316352
915	0.00793316352
916	0.00793316352
917	0.00793316352
918	0.00793316352
919	0.00793316352
920	0.00793316352
921	0.00793316352
922	0.00793316352
923	0.00793316352
924	0.00793316352
925	0.00793316352
926	0.00793316352
927	0.00793316352
928	0.00793316352
929	0.00793316352
930	0.00793316352
931	0.00793316352
932	0.00793316352
933	0.00793316352
934	0.00793316352
935	0.00793316352
936	0.00793316352
937	0.00793316352
938	0.00793316352
939	0.00793316352
940	0.00793316352
941	0.00793316352
942	0.00793316352
943	0.00793316352
944	0.00793316352
945	0.00793316352
946	0.00793316352
947	0.00793316352
948	0.00793316352
949	0.00793316352
950	0.00793316352
951	0.00793316352
952	0.00793316352
953	0.00793316352
954	0.00793316352
955	0.00793316352
956	0.00793316352
957	0.00793316352
958	0.00793316352
959	0.00793316352
960	0.00793316352
961	0.00793316352
962	0.00793316352
963	0.00793316352
964	0.00793316352
965	0.00793316352
966	0.00793316352
967	0.00793316352
968	0.00793316352
969	0.00793316352
970	0.00793316352
971	0.00793316352
972	0.00793316352
973	0.00793316352
974	0.00793316352
975	0.00793316352
976	0.00793316352
977	0.00793316352
978	0.00793316352
979	0.00793316352
980	0.00793316352
981	0.00793316352
982	0.00793316352
983	0.00793316352
984	0.00793316352
985	0.00793316352
986	0.00793316352
987	0.00793316352
988	0.00793316352
989	0.00793316352
990	0.00793316352
991	0.00793316352
992	0.00793316352
993	0.00793316352
994	0.00793316352
995	0.00793316352
996	0.00793316352
997	0.00793316352
998	0.00793316352
999	0.00793316352
